id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
12617,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,41774713,Adamilca,Manhattan,Harlem,40.83109,-73.94897,Private room,70,30,1,6/14/2023,0.14,1,90,1,No License,No rating,1,1,1
12618,Rental unit in Queens · ★4.49 · 1 bedroom · 1 bed · 1 shared bath,182523684,George,Queens,Middle Village,40.71559,-73.8888,Private room,65,30,35,10/16/2023,1.19,4,356,18,No License,4.49,1,1,1
12619,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1 bath,35476687,Melissa,Bronx,Woodlawn,40.89886,-73.87148,Entire home/apt,110,30,14,10/6/2023,0.93,1,310,9,No License,4.86,1,1,1
12620,Rental unit in New York · 1 bedroom · 1 bed · 1.5 shared baths,231870747,Ozzy,Manhattan,Harlem,40.82238,-73.94669,Private room,38,30,2,9/5/2022,0.09,6,64,0,No License,No rating,1,1,1.5
12621,Rental unit in Queens · ★4.73 · 1 bedroom · 1 bed · 1 bath,5909599,Danica,Queens,Ditmars Steinway,40.77593,-73.9161,Entire home/apt,150,30,15,8/20/2023,0.26,2,79,1,No License,4.73,1,1,1
12622,Townhouse in Bronx · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,90930266,Julio,Bronx,Melrose,40.81927,-73.9145,Private room,129,2,18,1/2/2024,2.49,4,365,18,OSE-STRREG-0000451,4.89,1,2,1.5
12623,Rental unit in New York · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,174986751,Angie,Manhattan,Washington Heights,40.85207,-73.94134,Private room,175,30,16,2/16/2020,0.23,3,177,0,No License,4.94,1,1,1
12624,Home in New York · ★4.72 · 1 bedroom · 3 beds · 1 bath,74180901,Etta,Manhattan,Washington Heights,40.83672,-73.94101,Entire home/apt,180,30,173,11/11/2023,1.89,1,204,21,No License,4.72,1,3,1
12625,Rental unit in New York · ★4.59 · 1 bedroom · 4 beds · 1 bath,189597520,Femala,Manhattan,Harlem,40.8253226,-73.94390082,Entire home/apt,147,30,75,12/2/2023,3.25,2,365,34,No License,4.59,1,4,1
12626,Condo in Queens · ★4.90 · 1 bedroom · 2 beds · 1 shared bath,1031148,Iulia,Queens,Sunnyside,40.73877,-73.92557,Private room,59,30,305,12/23/2023,2.12,1,209,13,No License,4.9,1,2,1
12627,Guest suite in Queens · 1 bedroom · 1 bed · 1 private bath,454216204,Tena,Queens,Queens Village,40.72199,-73.73895,Private room,80,30,2,10/9/2022,0.13,3,365,0,No License,No rating,1,1,1
12628,Home in Queens · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,58403098,Nilufer,Queens,Sunnyside,40.73843,-73.92769,Private room,49,30,99,11/19/2023,1.27,2,179,5,No License,4.9,1,1,1
12629,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,12220,Corina E.,Manhattan,Harlem,40.82012561,-73.94668816,Private room,94,30,1,6/11/2023,0.14,3,365,1,No License,No rating,1,1,1
12630,Home in Brooklyn · ★4.52 · 5 bedrooms · 5 beds · 3.5 shared baths,10012421,Deborah,Brooklyn,Clinton Hill,40.69318,-73.96778,Private room,407,30,75,12/4/2023,1.01,1,181,13,No License,4.52,5,5,3.5
12631,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1 bath,19638238,Elke,Manhattan,Harlem,40.8328,-73.94895,Private room,70,30,29,12/8/2019,0.28,1,274,0,No License,4.86,1,1,1
12632,Rental unit in Bronx · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,37267657,Felicia,Bronx,Claremont Village,40.84349,-73.90987,Private room,65,30,5,7/7/2023,0.06,3,89,1,No License,4.4,1,1,1
12633,Rental unit in New York · ★4.65 · 1 bedroom · 1 bed · 1 bath,332584554,Tanika,Manhattan,Harlem,40.82838,-73.94435,Entire home/apt,125,30,48,12/7/2023,1.55,1,270,23,No License,4.65,1,1,1
12634,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,341908723,Aleph,Brooklyn,Gowanus,40.6727,-73.98848,Private room,51,30,1,11/14/2021,0.04,32,310,0,No License,No rating,1,1,1
12635,Rental unit in Bronx · ★4.35 · 3 bedrooms · 3 beds · 1 bath,17264040,Junior,Bronx,Mount Hope,40.84625,-73.90436,Entire home/apt,125,30,119,5/29/2023,1.15,5,365,3,No License,4.35,3,3,1
12636,Home in New York · ★4.69 · 1 bedroom · 1 bed · 1 private bath,123518076,Seana,Bronx,Concourse,40.82083,-73.9286,Private room,99,30,26,11/22/2023,2.09,3,180,24,No License,4.69,1,1,1
12637,Rental unit in Queens · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,163374912,Larissa,Queens,Sunnyside,40.74055,-73.92595,Private room,50,30,56,12/2/2023,1.75,1,170,22,No License,4.88,1,1,1
12638,Rental unit in Queens · ★4.39 · 1 bedroom · 1 bed · 1 shared bath,3339701,Angelo,Queens,Ditmars Steinway,40.77384884,-73.91905487,Private room,35,30,211,10/24/2023,1.86,2,335,14,No License,4.39,1,1,1
12639,Rental unit in Queens · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,261663533,Edicson,Queens,Ditmars Steinway,40.7736,-73.90469,Private room,48,30,46,9/11/2023,3.06,1,365,33,No License,4.72,1,1,1
12640,Rental unit in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 bath,21279472,Zheni,Brooklyn,Gowanus,40.67376,-73.99726,Entire home/apt,100,30,156,11/26/2023,1.48,1,61,5,No License,4.76,1,2,1
12641,Rental unit in The Bronx · ★4.90 · 1 bedroom · 2 beds · 1 bath,492041488,Fausto,Bronx,Mott Haven,40.8138547,-73.9135927,Entire home/apt,125,30,51,11/18/2023,4.03,1,363,47,No License,4.9,1,2,1
12642,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,35761677,Sandrine,Brooklyn,Bedford-Stuyvesant,40.68235161,-73.91590322,Shared room,120,30,312,11/30/2023,3.24,1,90,36,No License,4.92,1,1,1
12643,Rental unit in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 1 bath,16478353,Ali,Brooklyn,Clinton Hill,40.68599,-73.964,Private room,150,30,6,6/21/2017,0.06,1,269,0,No License,4.83,1,1,1
12644,Rental unit in New York · ★4.84 · 2 bedrooms · 3 beds · 2.5 baths,18999923,Guirlaine,Manhattan,Harlem,40.82011,-73.94295,Entire home/apt,250,30,69,11/24/2023,1.33,3,364,13,No License,4.84,2,3,2.5
12645,Rental unit in Brooklyn · ★4.81 · 1 bedroom · 2 beds · 1.5 shared baths,65109990,George,Brooklyn,Clinton Hill,40.68578,-73.96458,Private room,150,30,27,11/16/2020,0.3,4,365,0,No License,4.81,1,2,1.5
12646,Rental unit in Queens · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,185189643,Swann,Queens,Sunnyside,40.74524,-73.92005,Private room,87,5,199,12/21/2023,2.87,1,36,29,OSE-STRREG-0000009,4.91,1,2,1
12647,Condo in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,87266,David,Manhattan,Harlem,40.82394,-73.94265,Entire home/apt,110,30,15,3/31/2023,0.2,1,8,1,No License,5,1,1,1
12648,Rental unit in New York · ★4.60 · 1 bedroom · 2 beds · 1 bath,25865233,Leonarda,Manhattan,Harlem,40.81752,-73.95448,Entire home/apt,89,30,108,10/22/2023,1.04,1,102,19,No License,4.6,1,2,1
12649,Rental unit in New York · ★4.83 · 2 bedrooms · 2 beds · 1 bath,185683441,Winie,Manhattan,Harlem,40.81824,-73.9419,Entire home/apt,200,30,6,1/16/2022,0.09,3,180,0,No License,4.83,2,2,1
12650,Rental unit in New York · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,8124038,Crystal,Manhattan,Harlem,40.8284,-73.93931,Private room,50,30,40,11/29/2023,0.59,2,104,3,No License,4.75,1,1,1
12651,Rental unit in The Bronx · ★4.68 · 1 bedroom · 2 beds · 1 shared bath,476553626,Yakima,Bronx,Longwood,40.81471,-73.90546,Private room,90,30,28,9/11/2023,1.73,2,365,18,No License,4.68,1,2,1
12652,Townhouse in Bronx · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,90930266,Julio,Bronx,Melrose,40.819,-73.914,Private room,99,2,41,1/2/2024,3.53,4,354,41,OSE-STRREG-0000451,4.88,1,1,1.5
12653,Serviced apartment in New York · ★4.79 · 1 bedroom · 2 beds · 1 bath,284064678,Martin,Manhattan,Harlem,40.832063,-73.9485857,Entire home/apt,99,30,28,11/30/2023,2.13,2,180,25,No License,4.79,1,2,1
12654,Hotel in New York · ★4.32 · 1 bedroom · 1 bed · 1 private bath,417166424,Millennium Broadway,Manhattan,Theater District,40.75593,-73.98531,Private room,153,1,341,1/5/2024,12.18,6,0,292,Exempt,4.32,1,1,1
12655,Place to stay in New York · ★4.67 · 1 bedroom · 2 beds · 1 bath,10806025,Christina,Manhattan,Harlem,40.81854007,-73.94341126,Entire home/apt,107,1,6,12/17/2023,3.1,2,80,6,Exempt,4.67,1,2,1
12656,Rental unit in Queens · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,207565828,Chris,Queens,Ditmars Steinway,40.777487,-73.913742,Private room,175,3,25,1/2/2024,3.73,1,96,25,OSE-STRREG-0000826,4.84,1,1,1
12657,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,482399278,Ivan,Manhattan,Washington Heights,40.83678773,-73.9383823,Private room,30,30,9,9/23/2023,0.96,10,332,9,No License,4.78,1,1,1
12658,Home in Staten Island · ★4.76 · 3 bedrooms · 3 beds · 1 bath,39553567,Bianca,Staten Island,Mariners Harbor,40.62771237,-74.14792036,Entire home/apt,122,30,21,12/31/2023,1.96,2,278,21,No License,4.76,3,3,1
12659,Rental unit in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 bath,8092286,Sharmila,Brooklyn,Gowanus,40.66794,-73.99319,Entire home/apt,140,30,96,10/1/2023,1.71,1,82,26,No License,4.92,1,1,1
12660,Condo in New York · ★4.75 · 1 bedroom · 1 bed · 1 bath,23777742,Eliot,Manhattan,Harlem,40.82323,-73.9408,Entire home/apt,95,30,12,12/18/2023,0.22,1,298,2,No License,4.75,1,1,1
12661,Serviced apartment in New York · ★4.88 · 1 bedroom · 2 beds · 1 private bath,460750980,Michael,Manhattan,Harlem,40.80815,-73.94638,Private room,268,30,40,12/6/2023,2.2,1,0,23,No License,4.88,1,2,1
12662,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,15198359,Brigitte,Manhattan,Harlem,40.80232,-73.95211,Private room,57,30,14,10/27/2023,0.13,2,364,4,No License,5,1,1,1
12663,Guest suite in New York · ★4.63 · 1 bedroom · 1 bed · 1 private bath,2723812,Libertad,Bronx,Mott Haven,40.81113099,-73.92378696,Private room,120,4,98,12/19/2023,0.95,1,346,17,OSE-STRREG-0000333,4.63,1,1,1
12664,Place to stay in New York · 1 bedroom · 1 bed · 3 baths,519182493,Shomari,Manhattan,Washington Heights,40.84350411,-73.93993363,Private room,55,30,2,11/14/2023,0.47,1,364,2,No License,No rating,1,1,3
12665,Home in The Bronx · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,464797341,Brian,Bronx,Mount Hope,40.84498,-73.90559,Private room,58,30,21,8/24/2023,1.17,4,365,4,No License,4.62,1,1,1
12666,Rental unit in New York · ★3.50 · 2 bedrooms · 3 beds · 1 bath,2730883,Isabella,Manhattan,Washington Heights,40.85521,-73.93168,Entire home/apt,77,30,4,2/26/2022,0.04,2,89,0,No License,3.5,2,3,1
12667,Rental unit in Brooklyn · 1 bedroom · 1 shared bath,133802988,Alex & Vlada,Brooklyn,Crown Heights,40.67366,-73.92914,Private room,39,30,1,9/11/2022,0.06,13,364,0,No License,No rating,1,1,1
12668,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,26377263,Dr.Julien,Brooklyn,South Slope,40.66525,-73.99159,Private room,43,30,12,10/28/2023,0.43,56,274,6,No License,4.67,1,1,1
12669,Townhouse in New York · ★4.87 · 1 bedroom · 3 beds · 1 bath,27325352,Christine,Manhattan,Harlem,40.82576677,-73.9451735,Entire home/apt,123,1,70,1/3/2024,4.48,2,356,56,Exempt,4.87,1,3,1
12670,Condo in New York · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,482399278,Ivan,Manhattan,Washington Heights,40.83821,-73.93973,Private room,38,30,24,9/22/2023,1.64,10,334,18,No License,4.63,1,1,1
12671,Rental unit in New York · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,438952657,Gisele,Manhattan,Washington Heights,40.84219,-73.9404,Private room,55,30,4,11/30/2023,0.28,35,242,3,No License,4.75,1,1,1.5
12672,Rental unit in New York · ★4.60 · 1 bedroom · 2 beds · 1 bath,471548508,Maria,Manhattan,Harlem,40.81787951,-73.94358223,Entire home/apt,150,30,50,10/8/2023,3.05,6,109,29,No License,4.6,1,2,1
12673,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 1 bed · 1 bath,144600637,Ali,Brooklyn,Greenpoint,40.7232,-73.94026,Entire home/apt,150,30,5,10/1/2023,0.36,2,361,2,No License,5,2,1,1
12674,Home in Queens · ★4.58 · 1 bedroom · 1 bed · 1 private bath,467249780,Rishad,Queens,Richmond Hill,40.68142,-73.82325,Private room,141,1,111,12/17/2023,6.05,1,360,63,OSE-STRREG-0000349,4.58,1,1,1
12675,Home in Woodside · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,80827479,Marianella,Queens,Sunnyside,40.74001,-73.91885,Private room,110,3,44,12/27/2023,2.79,3,62,29,OSE-STRREG-0000192,4.8,1,1,1
12676,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,64471880,Jaleh,Manhattan,Harlem,40.80166,-73.95562,Private room,50,30,517,12/24/2023,6.16,2,90,76,No License,4.79,1,1,1
12677,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,4907227,Nolan,Brooklyn,Williamsburg,40.70915,-73.93883,Private room,75,30,36,7/28/2023,2.22,1,207,25,No License,4.94,1,1,1
12678,Loft in New York · ★4.81 · 1 bedroom · 1 bed · 1 bath,956848,Fernanda,Manhattan,Harlem,40.82416,-73.95121,Entire home/apt,150,30,16,9/27/2023,1.09,1,153,11,No License,4.81,1,1,1
12679,Home in Brooklyn · ★2.33 · 1 bedroom · 1 bed · 1 shared bath,496664883,H Two E,Brooklyn,Bushwick,40.68989,-73.90914,Private room,87,30,3,12/10/2023,0.49,4,365,3,No License,2.33,1,1,1
12680,Rental unit in Bronx  · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,23898129,Toufik,Bronx,Concourse,40.82429,-73.9271,Private room,90,30,106,10/21/2021,1.32,2,365,0,No License,4.9,1,1,1
12681,Rental unit in Queens · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,59225752,Torris,Queens,Ridgewood,40.70655245,-73.90673817,Private room,38,30,29,8/22/2023,2.57,2,364,29,No License,4.93,1,1,1
12682,Rental unit in The Bronx · ★4.97 · 2 bedrooms · 2 beds · 1 bath,463672381,Wendy,Bronx,Longwood,40.8137274,-73.9009352,Entire home/apt,200,30,59,11/11/2023,3.88,1,364,47,No License,4.97,2,2,1
12683,Townhouse in Queens · ★4.78 · 3 bedrooms · 1 bed · 2 baths,205952507,Margarita,Queens,Ditmars Steinway,40.7735014,-73.9125708,Private room,130,30,45,12/2/2023,4.12,2,45,45,No License,4.78,3,1,2
12684,Rental unit in Queens · ★4.46 · 1 bedroom · 1 bed · 1 bath,401245166,Hector,Queens,Maspeth,40.73069,-73.91994,Entire home/apt,90,30,71,10/17/2023,2.36,1,180,18,No License,4.46,1,1,1
12685,Rental unit in Brooklyn · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,112773863,Erica,Brooklyn,Williamsburg,40.71598,-73.94023,Private room,95,1,94,12/23/2023,3.09,1,41,41,OSE-STRREG-0000080,4.98,1,1,1
12686,Townhouse in New York · ★4.90 · 1 bedroom · 2 beds · 1 bath,27325352,Christine,Manhattan,Harlem,40.82504,-73.94621,Entire home/apt,108,1,58,12/28/2023,3.57,2,345,37,Exempt,4.9,1,2,1
12687,Condo in Queens · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,506421251,Patricia,Queens,Ditmars Steinway,40.7774634,-73.9097882,Private room,89,30,18,11/3/2023,2.05,1,179,18,No License,4.78,1,1,1
12688,Rental unit in New York · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,280523783,Rashmi,Manhattan,Harlem,40.82473,-73.93978,Private room,164,30,44,8/19/2023,0.83,1,90,3,No License,4.89,1,1,1
12689,Rental unit in New York · ★4.65 · 1 bedroom · 3 beds · 1 bath,300100179,Royal,Manhattan,Harlem,40.81814,-73.9512,Entire home/apt,178,30,65,11/30/2023,3.62,1,365,41,No License,4.65,1,3,1
12690,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,87372185,Bibiana,Manhattan,Washington Heights,40.84353366,-73.94063775,Private room,47,30,1,8/11/2023,0.2,2,365,1,No License,No rating,1,1,1
12691,Home in Bronx · ★4.88 · 3 bedrooms · 1 bed · 1 shared bath,460368490,Rita,Bronx,Morrisania,40.82436,-73.91307,Private room,114,30,78,8/20/2023,4.08,4,180,38,No License,4.88,3,1,1
12692,Home in Woodside · ★4.71 · 1 bedroom · 1 bed · 1 private bath,92561578,Giani,Queens,Maspeth,40.73447,-73.89741,Private room,50,30,14,10/8/2022,0.23,3,316,0,No License,4.71,1,1,1
12693,Rental unit in Bronx · ★4.60 · 2 bedrooms · 2 beds · 1 shared bath,23091281,Sharon,Bronx,Concourse,40.83106,-73.92168,Private room,81,30,106,6/30/2023,1.15,3,364,2,No License,4.6,2,2,1
12694,Home in Queens · 1 bedroom · 3 beds · 1 private bath,368465567,Tracey,Queens,Jamaica,40.67188115,-73.7805969,Private room,150,30,2,11/2/2023,0.56,4,364,2,No License,No rating,1,3,1
12695,Rental unit in New York · ★4.94 · 2 bedrooms · 3 beds · 1 private bath,361855,Kurt,Manhattan,Washington Heights,40.834026,-73.939507,Private room,225,30,117,11/25/2023,1.04,1,365,21,No License,4.94,2,3,1
12696,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,56188912,Nina,Manhattan,Harlem,40.82179272,-73.95533308,Entire home/apt,180,2,6,12/12/2023,3.21,1,152,6,Exempt,5,1,2,1
12697,Rental unit in New York · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,195419830,Brígida,Manhattan,Washington Heights,40.83666,-73.9403,Private room,60,30,98,5/1/2023,1.46,1,94,3,No License,4.57,1,1,1
12698,Guest suite in Brooklyn · ★4.97 · 1 bedroom · 2 beds · 1 bath,20557884,Anita,Brooklyn,Williamsburg,40.70709,-73.94949,Entire home/apt,185,30,161,10/26/2023,1.52,1,4,20,No License,4.97,1,2,1
12699,Rental unit in New York · ★4.70 · 1 bedroom · 1 bed · 1 bath,220400948,Laura,Manhattan,Harlem,40.81665,-73.93761,Entire home/apt,162,30,40,11/24/2023,0.75,1,337,23,No License,4.7,1,1,1
12700,Rental unit in New York · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,458074798,Kaela,Manhattan,Harlem,40.80018,-73.95496,Private room,99,30,5,12/4/2022,0.34,4,365,0,No License,4.6,1,1,1
12701,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 private bath,3509872,Shiloh,Manhattan,Stuyvesant Town,40.73247279,-73.97452911,Private room,88,30,4,11/30/2023,0.31,1,81,3,No License,5,1,1,1
12702,"Townhouse in Bronx, NY · ★4.80 · 1 bedroom · 1 bed · 1 shared bath",10580254,Petra,Bronx,Mount Hope,40.848261,-73.9044553,Private room,60,1,89,1/4/2024,1.89,1,80,38,OSE-STRREG-0000265,4.8,1,1,1
12703,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Manhattan,Midtown,40.7604361,-73.968523,Entire home/apt,322,31,2,5/27/2023,0.08,713,279,1,No License,No rating,1,1,1
12704,Serviced apartment in Brooklyn · ★5.0 · 2 bedrooms · 3 beds · 2 baths,447895924,Raheem,Brooklyn,Crown Heights,40.67266,-73.91481,Entire home/apt,599,30,3,8/4/2022,0.16,3,179,0,No License,5,2,3,2
12705,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 2 baths,1223685,Yasser,Brooklyn,Greenpoint,40.72112294,-73.93850751,Private room,93,2,18,12/17/2023,1.92,1,180,18,OSE-STRREG-0000509,4.89,1,1,2
12706,Guest suite in Queens · ★4.91 · 1 bedroom · 3 beds · 1 private bath,9443343,Roula,Queens,Ditmars Steinway,40.77833,-73.91861,Private room,175,30,196,10/12/2023,1.93,1,363,16,No License,4.91,1,3,1
12707,Rental unit in New York · ★4.50 · 1 bedroom · 1 bed · 1 bath,28131813,Whitney,Manhattan,Harlem,40.83109,-73.94643,Entire home/apt,105,30,20,11/10/2023,0.22,1,337,6,No License,4.5,1,1,1
12708,Rental unit in New York · ★4.47 · 1 bedroom · 2 beds · 1 bath,664670,Kelly,Manhattan,Harlem,40.82571053,-73.94959722,Entire home/apt,160,30,15,11/8/2023,1.16,1,365,13,No License,4.47,1,2,1
12709,Rental unit in Brooklyn · ★4.89 · 2 bedrooms · 3 beds · 1 bath,326153230,Alberto,Brooklyn,Williamsburg,40.71295,-73.95542,Entire home/apt,297,30,18,12/3/2023,0.71,1,365,11,No License,4.89,2,3,1
12710,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,494454549,Alfredo,Manhattan,Harlem,40.830779,-73.946478,Entire home/apt,90,30,4,1/1/2024,0.59,1,108,4,No License,5,1,1,1
12711,Rental unit in Brooklyn · ★4.67 · 4 bedrooms · 4 beds · 1 bath,487295439,Forty,Brooklyn,Williamsburg,40.70678708,-73.95102886,Entire home/apt,263,5,3,12/12/2023,1.55,2,232,3,Exempt,4.67,4,4,1
12712,Loft in New York · ★4.96 · 1 bedroom · 1 bed · 1 bath,99547346,Ann,Manhattan,Washington Heights,40.8359602,-73.94101612,Entire home/apt,216,30,25,11/27/2023,2.96,3,85,25,No License,4.96,1,1,1
12713,Home in Queens · ★4.85 · 1 bedroom · 1 bed · 2 shared baths,139357580,Shuly,Queens,Ditmars Steinway,40.77253,-73.90472,Private room,43,30,141,12/5/2023,1.81,6,206,4,No License,4.85,1,1,2
12714,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,217591735,Alison,Brooklyn,Williamsburg,40.70786,-73.93756,Private room,100,30,2,4/28/2019,0.03,2,88,0,No License,No rating,1,1,1
12715,Rental unit in New York · ★4.82 · 1 bedroom · 1 bed · 1 bath,438952657,Gisele,Manhattan,Washington Heights,40.84038,-73.93954,Entire home/apt,109,30,11,11/19/2023,0.51,35,256,6,No License,4.82,1,1,1
12716,Rental unit in New York · ★4.97 · 2 bedrooms · 3 beds · 2 baths,515871783,Ismail,Manhattan,Harlem,40.81851857,-73.94085594,Entire home/apt,226,30,34,12/4/2023,5.05,1,365,34,No License,4.97,2,3,2
12717,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,6786361,Michael,Brooklyn,Williamsburg,40.70809,-73.94,Private room,55,30,3,12/15/2023,0.18,2,365,1,No License,5,1,1,1
12718,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,48055483,Vincent,Queens,Middle Village,40.71527,-73.89829,Private room,70,30,1,1/5/2016,0.01,1,0,0,No License,No rating,1,1,1
12719,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1 bath,7245581,Michael,Manhattan,Washington Heights,40.83442,-73.9387,Entire home/apt,85,90,6,7/28/2018,0.06,16,278,0,No License,4.67,1,1,1
12720,Home in Brooklyn · ★4.71 · 2 bedrooms · 3 beds · 1 private bath,453478436,Gregory,Brooklyn,Crown Heights,40.674141,-73.916435,Private room,196,30,93,11/7/2023,4.41,1,365,27,No License,4.71,2,3,1
12721,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,23909763,Elena,Manhattan,Harlem,40.81012665,-73.95368238,Private room,79,30,3,11/19/2023,0.51,5,189,3,No License,5,1,1,1
